total_bet,total_win,balance,roi,max_drawdown,boost_periods,reduce_periods,hit_count,hit_rate,lookback,good_threshold,bad_threshold,boost_multiplier,reduce_multiplier,reward_risk_ratio
7851.0,10462.199999999993,2611.200000000001,33.25945739396256,578.8000000000001,90,47,69,34.5,10,0.35,0.2,1.2,0.8,0.05736367263532694
8532.0,11369.299999999996,2837.300000000001,33.254805438349756,528.5999999999999,112,81,69,34.5,8,0.35,0.3,1.5,0.8,0.06279230634129487
8532.0,11369.299999999996,2837.300000000001,33.254805438349756,528.5999999999999,112,81,69,34.5,8,0.35,0.25,1.5,0.8,0.06279230634129487
7287.0,9710.200000000003,2423.1999999999994,33.253739536160275,560.2,42,26,69,34.5,12,0.45,0.2,1.3,0.6,0.059254703378760286
7126.5,9494.000000000004,2367.499999999999,33.22107626464603,420.0,51,26,69,34.5,8,0.4,0.2,1.3,0.6,0.07890991986851789
7126.5,9494.000000000004,2367.499999999999,33.22107626464603,420.0,51,26,69,34.5,8,0.45,0.2,1.3,0.6,0.07890991986851789
7395.0,9851.199999999995,2456.2000000000007,33.214334009465865,593.2,48,101,69,34.5,10,0.45,0.3,1.2,0.8,0.05589756649186446
6823.5,9089.800000000001,2266.2999999999997,33.21316040155345,429.6,41,62,69,34.5,15,0.45,0.3,1.3,0.6,0.0771322814713271
7230.0,9630.300000000003,2400.2999999999997,33.19917012448133,560.4,42,61,69,34.5,12,0.45,0.25,1.3,0.7,0.05913639138667853
7230.0,9630.300000000003,2400.2999999999997,33.19917012448133,560.4,42,61,69,34.5,12,0.45,0.3,1.3,0.7,0.05913639138667853
7363.5,9804.200000000003,2440.7,33.14592245535411,555.6,41,25,69,34.5,15,0.45,0.25,1.3,0.6,0.05955070509406056
7363.5,9804.200000000003,2440.7,33.14592245535411,555.6,41,25,69,34.5,15,0.45,0.2,1.3,0.6,0.05955070509406056
7762.5,10335.3,2572.8,33.14396135265701,636.9,42,26,69,34.5,12,0.45,0.2,1.5,0.7,0.05195792656005175
7572.0,10081.5,2509.5,33.14183835182251,539.9,48,47,69,34.5,10,0.45,0.2,1.5,0.7,0.06127165530009707
7572.0,10081.5,2509.5,33.14183835182251,539.9,48,47,69,34.5,10,0.45,0.25,1.5,0.7,0.06127165530009707
7156.5,9526.900000000003,2370.3999999999996,33.122336337595186,431.70000000000005,81,62,69,34.5,15,0.35,0.3,1.3,0.6,0.07654803868175453
7156.5,9526.900000000003,2370.3999999999996,33.122336337595186,431.70000000000005,81,62,69,34.5,15,0.4,0.3,1.3,0.6,0.07654803868175453
7312.5,9733.699999999993,2421.200000000001,33.110427350427365,467.20000000000005,112,81,69,34.5,8,0.35,0.25,1.2,0.7,0.070718554785193
7312.5,9733.699999999993,2421.200000000001,33.110427350427365,467.20000000000005,112,81,69,34.5,8,0.35,0.3,1.2,0.7,0.070718554785193
7303.5,9719.6,2416.0999999999995,33.08139932908878,419.20000000000005,51,26,69,34.5,8,0.4,0.2,1.5,0.6,0.07872774709445211
7303.5,9719.6,2416.0999999999995,33.08139932908878,419.20000000000005,51,26,69,34.5,8,0.45,0.2,1.5,0.6,0.07872774709445211
7696.5,10241.300000000003,2544.7999999999993,33.06437991294743,557.7,81,25,69,34.5,15,0.35,0.2,1.3,0.6,0.05918091983702779
7696.5,10241.300000000003,2544.7999999999993,33.06437991294743,557.7,81,25,69,34.5,15,0.4,0.25,1.3,0.6,0.05918091983702779
7696.5,10241.300000000003,2544.7999999999993,33.06437991294743,557.7,81,25,69,34.5,15,0.4,0.2,1.3,0.6,0.05918091983702779
7696.5,10241.300000000003,2544.7999999999993,33.06437991294743,557.7,81,25,69,34.5,15,0.35,0.25,1.3,0.6,0.05918091983702779
7489.5,9964.000000000004,2474.499999999999,33.039588757593954,599.0,48,101,69,34.5,10,0.45,0.3,1.3,0.8,0.05506598126265659
8442.0,11214.2,2772.2,32.8381900023691,454.9,112,26,69,34.5,8,0.35,0.2,1.5,0.7,0.07202937048117812
6970.5,9259.0,2288.5,32.831217272792486,435.20000000000005,41,62,69,34.5,15,0.45,0.3,1.5,0.6,0.07526643116183512
7353.0,9766.599999999995,2413.6000000000004,32.82469740242079,400.0000000000001,112,26,69,34.5,8,0.35,0.2,1.2,0.6,0.08185710075416654
7558.5,10039.20000000001,2480.6999999999985,32.82000396904146,456.5999999999999,112,81,69,34.5,8,0.35,0.3,1.3,0.7,0.07172203664563258
7558.5,10039.20000000001,2480.6999999999985,32.82000396904146,456.5999999999999,112,81,69,34.5,8,0.35,0.25,1.3,0.7,0.07172203664563258
7510.5,9973.4,2462.9,32.792756807136676,561.2,41,25,69,34.5,15,0.45,0.25,1.5,0.6,0.05832934330689554
7510.5,9973.4,2462.9,32.792756807136676,561.2,41,25,69,34.5,15,0.45,0.2,1.5,0.6,0.05832934330689554
7525.5,9987.5,2462.0,32.71543419041924,438.70000000000005,81,62,69,34.5,15,0.4,0.3,1.5,0.6,0.07440398951653227
7525.5,9987.5,2462.0,32.71543419041924,438.70000000000005,81,62,69,34.5,15,0.35,0.3,1.5,0.6,0.07440398951653227
7678.5,10189.599999999999,2511.1,32.70300188838966,610.6,48,101,69,34.5,10,0.45,0.3,1.5,0.8,0.0534712261092048
6900.0,9155.599999999999,2255.6000000000004,32.68985507246377,436.80000000000007,48,47,69,34.5,10,0.45,0.2,1.2,0.6,0.07466846750220138
6900.0,9155.599999999999,2255.6000000000004,32.68985507246377,436.80000000000007,48,47,69,34.5,10,0.45,0.25,1.2,0.6,0.07466846750220138
8065.5,10701.9,2636.4,32.687372140598846,564.7,81,25,69,34.5,15,0.35,0.25,1.5,0.6,0.0577821674749847
8065.5,10701.9,2636.4,32.687372140598846,564.7,81,25,69,34.5,15,0.4,0.25,1.5,0.6,0.0577821674749847
8065.5,10701.9,2636.4,32.687372140598846,564.7,81,25,69,34.5,15,0.4,0.2,1.5,0.6,0.0577821674749847
8065.5,10701.9,2636.4,32.687372140598846,564.7,81,25,69,34.5,15,0.35,0.2,1.5,0.6,0.0577821674749847
6717.0,8911.199999999999,2194.2000000000003,32.66636891469407,473.20000000000005,42,61,69,34.5,12,0.45,0.3,1.2,0.6,0.06888732373406593
6717.0,8911.199999999999,2194.2000000000003,32.66636891469407,473.20000000000005,42,61,69,34.5,12,0.45,0.25,1.2,0.6,0.06888732373406593
7599.0,10072.100000000008,2473.0999999999985,32.54507171996313,389.4,112,26,69,34.5,8,0.35,0.2,1.3,0.6,0.08336340092203672
7455.0,9879.4,2424.3999999999996,32.52045606975184,578.2,42,26,69,34.5,12,0.45,0.2,1.5,0.6,0.05614719625302458
6994.5,9268.400000000003,2273.899999999999,32.50982915147615,442.6,48,47,69,34.5,10,0.45,0.25,1.3,0.6,0.07328635967420231
6994.5,9268.400000000003,2273.899999999999,32.50982915147615,442.6,48,47,69,34.5,10,0.45,0.2,1.3,0.6,0.07328635967420231
8032.5,10640.800000000005,2608.299999999999,32.47183317771552,569.9,90,47,69,34.5,10,0.35,0.25,1.3,0.8,0.05687832050747157
8032.5,10640.800000000005,2608.299999999999,32.47183317771552,569.9,90,47,69,34.5,10,0.4,0.25,1.3,0.8,0.05687832050747157
8032.5,10640.800000000005,2608.299999999999,32.47183317771552,569.9,90,47,69,34.5,10,0.4,0.2,1.3,0.8,0.05687832050747157
8032.5,10640.800000000005,2608.299999999999,32.47183317771552,569.9,90,47,69,34.5,10,0.35,0.2,1.3,0.8,0.05687832050747157
7398.0,9799.5,2401.5,32.46147607461476,578.4,42,61,69,34.5,12,0.45,0.25,1.5,0.7,0.05602602014949044
7398.0,9799.5,2401.5,32.46147607461476,578.4,42,61,69,34.5,12,0.45,0.3,1.5,0.7,0.05602602014949044
6516.0,8629.199999999997,2113.2000000000007,32.43093922651935,394.4000000000001,51,81,69,34.5,8,0.4,0.3,1.2,0.6,0.08202058479139945
6516.0,8629.199999999997,2113.2000000000007,32.43093922651935,394.4000000000001,51,81,69,34.5,8,0.45,0.3,1.2,0.6,0.08202058479139945
6516.0,8629.199999999997,2113.2000000000007,32.43093922651935,394.4000000000001,51,81,69,34.5,8,0.4,0.25,1.2,0.6,0.08202058479139945
6516.0,8629.199999999997,2113.2000000000007,32.43093922651935,394.4000000000001,51,81,69,34.5,8,0.45,0.25,1.2,0.6,0.08202058479139945
6604.5,8742.000000000005,2137.499999999999,32.36429707017941,394.0,51,81,69,34.5,8,0.45,0.3,1.3,0.6,0.08193492929159345
6604.5,8742.000000000005,2137.499999999999,32.36429707017941,394.0,51,81,69,34.5,8,0.4,0.25,1.3,0.6,0.08193492929159345
6604.5,8742.000000000005,2137.499999999999,32.36429707017941,394.0,51,81,69,34.5,8,0.4,0.3,1.3,0.6,0.08193492929159345
6604.5,8742.000000000005,2137.499999999999,32.36429707017941,394.0,51,81,69,34.5,8,0.45,0.25,1.3,0.6,0.08193492929159345
7462.5,9874.699999999995,2412.200000000001,32.3242881072027,493.1,90,47,69,34.5,10,0.4,0.2,1.2,0.7,0.0654205385695258
7462.5,9874.699999999995,2412.200000000001,32.3242881072027,493.1,90,47,69,34.5,10,0.35,0.2,1.2,0.7,0.0654205385695258
7462.5,9874.699999999995,2412.200000000001,32.3242881072027,493.1,90,47,69,34.5,10,0.4,0.25,1.2,0.7,0.0654205385695258
7462.5,9874.699999999995,2412.200000000001,32.3242881072027,493.1,90,47,69,34.5,10,0.35,0.25,1.2,0.7,0.0654205385695258
8050.5,10650.200000000004,2599.699999999999,32.292404198496975,435.4,112,81,69,34.5,8,0.35,0.25,1.5,0.7,0.07399725984990141
8050.5,10650.200000000004,2599.699999999999,32.292404198496975,435.4,112,81,69,34.5,8,0.35,0.3,1.5,0.7,0.07399725984990141
6801.0,8995.800000000003,2194.7999999999997,32.271724746360825,482.20000000000005,42,61,69,34.5,12,0.45,0.3,1.3,0.6,0.0667875098227666
6801.0,8995.800000000003,2194.7999999999997,32.271724746360825,482.20000000000005,42,61,69,34.5,12,0.45,0.25,1.3,0.6,0.0667875098227666
6781.5,8967.6,2186.1,32.23623092236231,393.20000000000005,51,81,69,34.5,8,0.4,0.3,1.5,0.6,0.08177633415109667
6781.5,8967.6,2186.1,32.23623092236231,393.20000000000005,51,81,69,34.5,8,0.45,0.25,1.5,0.6,0.08177633415109667
6781.5,8967.6,2186.1,32.23623092236231,393.20000000000005,51,81,69,34.5,8,0.4,0.25,1.5,0.6,0.08177633415109667
6781.5,8967.6,2186.1,32.23623092236231,393.20000000000005,51,81,69,34.5,8,0.45,0.3,1.5,0.6,0.08177633415109667
7183.5,9494.0,2310.5,32.16398691445674,454.20000000000005,48,47,69,34.5,10,0.45,0.2,1.5,0.6,0.0706590222198083
7183.5,9494.0,2310.5,32.16398691445674,454.20000000000005,48,47,69,34.5,10,0.45,0.25,1.5,0.6,0.0706590222198083
8091.0,10683.1,2592.1,32.03683104684217,368.20000000000005,112,26,69,34.5,8,0.35,0.2,1.5,0.6,0.08677364855591052
6831.0,9014.599999999997,2183.600000000001,31.966037183428497,374.0000000000001,112,81,69,34.5,8,0.35,0.3,1.2,0.6,0.08524276582247596
6831.0,9014.599999999997,2183.600000000001,31.966037183428497,374.0000000000001,112,81,69,34.5,8,0.35,0.25,1.2,0.6,0.08524276582247596
7569.0,9982.799999999994,2413.8000000000006,31.890606420927476,563.8000000000001,90,101,69,34.5,10,0.35,0.3,1.2,0.8,0.05646353828067895
7569.0,9982.799999999994,2413.8000000000006,31.890606420927476,563.8000000000001,90,101,69,34.5,10,0.4,0.3,1.2,0.8,0.05646353828067895
7077.0,9320.100000000008,2243.0999999999985,31.69563374311147,363.4000000000001,112,81,69,34.5,8,0.35,0.25,1.3,0.6,0.08698033409196339
7077.0,9320.100000000008,2243.0999999999985,31.69563374311147,363.4000000000001,112,81,69,34.5,8,0.35,0.3,1.3,0.6,0.08698033409196339
7644.0,10053.300000000005,2409.2999999999993,31.51883830455258,484.19999999999993,90,47,69,34.5,10,0.35,0.2,1.3,0.7,0.06496050763510426
7644.0,10053.300000000005,2409.2999999999993,31.51883830455258,484.19999999999993,90,47,69,34.5,10,0.35,0.25,1.3,0.7,0.06496050763510426
7644.0,10053.300000000005,2409.2999999999993,31.51883830455258,484.19999999999993,90,47,69,34.5,10,0.4,0.25,1.3,0.7,0.06496050763510426
7644.0,10053.300000000005,2409.2999999999993,31.51883830455258,484.19999999999993,90,47,69,34.5,10,0.4,0.2,1.3,0.7,0.06496050763510426
6969.0,9165.0,2196.0,31.51097718467499,500.20000000000005,42,61,69,34.5,12,0.45,0.25,1.5,0.6,0.06287106381619112
6969.0,9165.0,2196.0,31.51097718467499,500.20000000000005,42,61,69,34.5,12,0.45,0.3,1.5,0.6,0.06287106381619112
6865.5,9023.999999999996,2158.5000000000005,31.4398077343238,500.0,48,101,69,34.5,10,0.45,0.3,1.2,0.7,0.06275410725413932
7074.0,9287.199999999995,2213.2000000000007,31.286400904721525,407.4000000000001,90,47,69,34.5,10,0.35,0.2,1.2,0.6,0.07660725001156102
7074.0,9287.199999999995,2213.2000000000007,31.286400904721525,407.4000000000001,90,47,69,34.5,10,0.4,0.2,1.2,0.6,0.07660725001156102
7074.0,9287.199999999995,2213.2000000000007,31.286400904721525,407.4000000000001,90,47,69,34.5,10,0.35,0.25,1.2,0.6,0.07660725001156102
7074.0,9287.199999999995,2213.2000000000007,31.286400904721525,407.4000000000001,90,47,69,34.5,10,0.4,0.25,1.2,0.6,0.07660725001156102
6960.0,9136.800000000003,2176.7999999999993,31.275862068965505,505.79999999999995,48,101,69,34.5,10,0.45,0.3,1.3,0.7,0.06171243502163676
7569.0,9931.1,2362.1,31.207557140969744,342.20000000000005,112,81,69,34.5,8,0.35,0.3,1.5,0.6,0.09093111055061114
7569.0,9931.1,2362.1,31.207557140969744,342.20000000000005,112,81,69,34.5,8,0.35,0.25,1.5,0.6,0.09093111055061114
7750.5,10161.400000000005,2410.8999999999987,31.106380233533304,554.9,90,101,69,34.5,10,0.4,0.3,1.3,0.8,0.05595679120980987
7750.5,10161.400000000005,2410.8999999999987,31.106380233533304,554.9,90,101,69,34.5,10,0.35,0.3,1.3,0.8,0.05595679120980987
8395.5,10997.999999999996,2602.5,30.998749329998216,552.1,90,47,69,34.5,10,0.4,0.2,1.5,0.8,0.05604546977038188
8395.5,10997.999999999996,2602.5,30.998749329998216,552.1,90,47,69,34.5,10,0.4,0.25,1.5,0.8,0.05604546977038188
8395.5,10997.999999999996,2602.5,30.998749329998216,552.1,90,47,69,34.5,10,0.35,0.25,1.5,0.8,0.05604546977038188
8395.5,10997.999999999996,2602.5,30.998749329998216,552.1,90,47,69,34.5,10,0.35,0.2,1.5,0.8,0.05604546977038188
7149.0,9362.4,2213.3999999999996,30.960973562736044,517.4,48,101,69,34.5,10,0.45,0.3,1.5,0.7,0.059724100236759343
7255.5,9465.800000000005,2210.299999999999,30.46378609330851,398.5,90,47,69,34.5,10,0.35,0.2,1.3,0.6,0.07625478371291242
7255.5,9465.800000000005,2210.299999999999,30.46378609330851,398.5,90,47,69,34.5,10,0.4,0.25,1.3,0.6,0.07625478371291242
7255.5,9465.800000000005,2210.299999999999,30.46378609330851,398.5,90,47,69,34.5,10,0.35,0.25,1.3,0.6,0.07625478371291242
7255.5,9465.800000000005,2210.299999999999,30.46378609330851,398.5,90,47,69,34.5,10,0.4,0.2,1.3,0.6,0.07625478371291242
7039.5,9155.599999999995,2116.100000000001,30.060373606079988,470.6,90,101,69,34.5,10,0.4,0.3,1.2,0.7,0.06374125022493636
7039.5,9155.599999999995,2116.100000000001,30.060373606079988,470.6,90,101,69,34.5,10,0.35,0.3,1.2,0.7,0.06374125022493636
8007.0,10410.5,2403.5,30.017484700886726,466.4,90,47,69,34.5,10,0.4,0.2,1.5,0.7,0.0642222608063473
8007.0,10410.5,2403.5,30.017484700886726,466.4,90,47,69,34.5,10,0.35,0.25,1.5,0.7,0.0642222608063473
8007.0,10410.5,2403.5,30.017484700886726,466.4,90,47,69,34.5,10,0.35,0.2,1.5,0.7,0.0642222608063473
8007.0,10410.5,2403.5,30.017484700886726,466.4,90,47,69,34.5,10,0.4,0.25,1.5,0.7,0.0642222608063473
8113.5,10518.599999999997,2405.1,29.643187280458495,537.0999999999999,90,101,69,34.5,10,0.4,0.3,1.5,0.8,0.05508862159535124
8113.5,10518.599999999997,2405.1,29.643187280458495,537.0999999999999,90,101,69,34.5,10,0.35,0.3,1.5,0.8,0.05508862159535124
6336.0,8196.799999999997,1860.8000000000006,29.36868686868688,406.80000000000007,48,101,69,34.5,10,0.45,0.3,1.2,0.6,0.07201737829496536
7221.0,9334.200000000004,2113.199999999999,29.2646447860407,461.69999999999993,90,101,69,34.5,10,0.4,0.3,1.3,0.7,0.06324755735042296
7221.0,9334.200000000004,2113.199999999999,29.2646447860407,461.69999999999993,90,101,69,34.5,10,0.35,0.3,1.3,0.7,0.06324755735042296
6430.5,8309.600000000004,1879.0999999999992,29.22167794106211,412.6,48,101,69,34.5,10,0.45,0.3,1.3,0.6,0.07065202596968595
6619.5,8535.2,1915.6999999999998,28.940252284915776,424.20000000000005,48,101,69,34.5,10,0.45,0.3,1.5,0.6,0.0680626817613259
7618.5,9823.0,2204.5,28.93614228522675,380.70000000000005,90,47,69,34.5,10,0.4,0.2,1.5,0.6,0.07580859912294144
7618.5,9823.0,2204.5,28.93614228522675,380.70000000000005,90,47,69,34.5,10,0.35,0.2,1.5,0.6,0.07580859912294144
7618.5,9823.0,2204.5,28.93614228522675,380.70000000000005,90,47,69,34.5,10,0.35,0.25,1.5,0.6,0.07580859912294144
7618.5,9823.0,2204.5,28.93614228522675,380.70000000000005,90,47,69,34.5,10,0.4,0.25,1.5,0.6,0.07580859912294144
6510.0,8328.399999999996,1818.4000000000008,27.93241167434717,377.4000000000001,90,101,69,34.5,10,0.35,0.3,1.2,0.6,0.0738171555875982
6510.0,8328.399999999996,1818.4000000000008,27.93241167434717,377.4000000000001,90,101,69,34.5,10,0.4,0.3,1.2,0.6,0.0738171555875982
7584.0,9691.4,2107.3999999999996,27.787447257383963,443.9,90,101,69,34.5,10,0.4,0.3,1.5,0.7,0.06245773714853667
7584.0,9691.4,2107.3999999999996,27.787447257383963,443.9,90,101,69,34.5,10,0.35,0.3,1.5,0.7,0.06245773714853667
6691.5,8507.000000000005,1815.4999999999989,27.131435403123348,368.5,90,101,69,34.5,10,0.35,0.3,1.3,0.6,0.07342743004904831
6691.5,8507.000000000005,1815.4999999999989,27.131435403123348,368.5,90,101,69,34.5,10,0.4,0.3,1.3,0.6,0.07342743004904831
7054.5,8864.2,1809.6999999999998,25.65312920830675,350.70000000000005,90,101,69,34.5,10,0.35,0.3,1.5,0.6,0.07294037306882784
7054.5,8864.2,1809.6999999999998,25.65312920830675,350.70000000000005,90,101,69,34.5,10,0.4,0.3,1.5,0.6,0.07294037306882784
